,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
-165,0,0.000000,0.000000,0.000001,0.000009,0.000135,0.001402,0.000263,0.001005,0.001657,0.002301,0.002662,0.002927,0.003229,0.003865,0.004277,0.004689,0.005159,0.005639,0.006249,0.006874,0.007606,0.008243,0.008885,0.009756,0.010253,0.010917,0.011731,0.012448,0.013360,0.014179,0.014902,0.015959,0.016717,0.017310,0.018370,0.019517,0.019984,0.020643,0.021940,0.022977,0.023967,0.024455,0.026385,0.026885,0.027504,0.028458,0.029339,0.031103,0.031353,0.033849,0.033451,0.034707,0.035784,0.036454,0.037313,0.038815,0.039187,0.040564,0.041590,0.043337,0.044429,0.044540,0.045783,0.045507,0.046685,0.053891,0.051359,0.053435,0.060094,0.055529,0.056118,0.056276,0.064208,0.061638,0.057324,0.069873,0.067906,0.081213,0.076874,0.074987,0.072882,0.072906,0.076914,0.103320,0.091641,0.107105,0.085835,0.074909,0.185872,0.091652,0.007808,0.513353,0.556054
-166,0,0.000000,0.000000,0.000001,0.000008,0.000127,0.001341,0.000248,0.000960,0.001587,0.002208,0.002556,0.002812,0.003104,0.003720,0.004120,0.004520,0.004977,0.005443,0.006036,0.006644,0.007356,0.007977,0.008603,0.009452,0.009938,0.010586,0.011382,0.012082,0.012973,0.013774,0.014481,0.015516,0.016258,0.016840,0.017879,0.019004,0.019461,0.020108,0.021381,0.022398,0.023372,0.023850,0.025747,0.026239,0.026848,0.027787,0.028654,0.030389,0.030636,0.033094,0.032702,0.033938,0.035000,0.035662,0.036508,0.037991,0.038356,0.039714,0.040726,0.042451,0.043530,0.043639,0.044866,0.044594,0.045759,0.052896,0.050379,0.052436,0.059011,0.054501,0.055080,0.055242,0.063111,0.060553,0.056286,0.068724,0.066763,0.079970,0.075664,0.073791,0.071689,0.071712,0.075691,0.101946,0.090327,0.105761,0.084615,0.073761,0.184355,0.090487,0.007576,0.513353,0.556054
-167,0,0.000000,0.000000,0.000001,0.000008,0.000119,0.001282,0.000235,0.000917,0.001521,0.002119,0.002454,0.002701,0.002984,0.003581,0.003969,0.004358,0.004801,0.005254,0.005831,0.006422,0.007114,0.007719,0.008329,0.009157,0.009632,0.010265,0.011042,0.011726,0.012598,0.013381,0.014072,0.015085,0.015812,0.016382,0.017400,0.018504,0.018952,0.019587,0.020835,0.021834,0.022791,0.023261,0.025124,0.025609,0.026208,0.027131,0.027984,0.029692,0.029934,0.032355,0.031968,0.033186,0.034233,0.034888,0.035719,0.037183,0.037541,0.038881,0.039879,0.041582,0.042647,0.042756,0.043967,0.043699,0.044851,0.051918,0.049416,0.051456,0.057946,0.053491,0.054060,0.054226,0.062032,0.059486,0.055266,0.067593,0.065638,0.078745,0.074472,0.072614,0.070515,0.070536,0.074485,0.100587,0.089030,0.104431,0.083409,0.072630,0.182848,0.089334,0.007351,0.513353,0.556054
-168,0,0.000000,0.000000,0.000001,0.000007,0.000112,0.001226,0.000222,0.000876,0.001457,0.002034,0.002356,0.002595,0.002869,0.003448,0.003824,0.004201,0.004632,0.005072,0.005632,0.006207,0.006881,0.007469,0.008064,0.008872,0.009335,0.009953,0.010713,0.011381,0.012232,0.012998,0.013674,0.014665,0.015378,0.015937,0.016934,0.018017,0.018456,0.019079,0.020304,0.021283,0.022225,0.022686,0.024516,0.024993,0.025582,0.026490,0.027330,0.029010,0.029248,0.031633,0.031251,0.032449,0.033482,0.034129,0.034947,0.036393,0.036743,0.038066,0.039049,0.040730,0.041782,0.041890,0.043085,0.042820,0.043960,0.050958,0.048471,0.050493,0.056899,0.052499,0.053057,0.053227,0.060970,0.058436,0.054264,0.066479,0.064531,0.077537,0.073296,0.071453,0.069358,0.069377,0.073297,0.099245,0.087750,0.103116,0.082220,0.071514,0.181351,0.088195,0.007132,0.513353,0.556054
-169,0,0.000000,0.000000,0.000001,0.000006,0.000106,0.001173,0.000209,0.000837,0.001396,0.001952,0.002263,0.002492,0.002758,0.003319,0.003683,0.004050,0.004468,0.004896,0.005440,0.005999,0.006655,0.007228,0.007808,0.008595,0.009048,0.009651,0.010393,0.011045,0.011878,0.012627,0.013288,0.014258,0.014955,0.015504,0.016481,0.017543,0.017973,0.018584,0.019785,0.020746,0.021672,0.022124,0.023923,0.024391,0.024971,0.025864,0.026690,0.028343,0.028578,0.030926,0.030549,0.031729,0.032748,0.033386,0.034192,0.035618,0.035961,0.037266,0.038236,0.039894,0.040933,0.041041,0.042220,0.041959,0.043086,0.050014,0.047542,0.049546,0.055870,0.051524,0.052072,0.052246,0.059924,0.057404,0.053279,0.065382,0.063441,0.076346,0.072138,0.070310,0.068219,0.068236,0.072127,0.097918,0.086487,0.101815,0.081046,0.070415,0.179863,0.087070,0.006920,0.513353,0.556054
-170,0,0.000000,0.000000,0.000001,0.000006,0.000099,0.001121,0.000198,0.000800,0.001338,0.001874,0.002173,0.002394,0.002651,0.003195,0.003548,0.003904,0.004311,0.004726,0.005255,0.005798,0.006436,0.006994,0.007559,0.008327,0.008769,0.009358,0.010083,0.010720,0.011533,0.012266,0.012912,0.013861,0.014544,0.015082,0.016039,0.017081,0.017502,0.018102,0.019280,0.020222,0.021133,0.021576,0.023343,0.023804,0.024373,0.025253,0.026065,0.027691,0.027922,0.030234,0.029863,0.031024,0.032028,0.032659,0.033451,0.034859,0.035195,0.036483,0.037439,0.039076,0.040101,0.040208,0.041371,0.041114,0.042228,0.049086,0.046631,0.048617,0.054859,0.050566,0.051105,0.051282,0.058896,0.056390,0.052311,0.064302,0.062368,0.075172,0.070997,0.069184,0.067097,0.067113,0.070974,0.096608,0.085240,0.100529,0.079887,0.069331,0.178385,0.085957,0.006714,0.513353,0.556054
-171,0,0.000000,0.000000,0.000001,0.000005,0.000094,0.001072,0.000187,0.000764,0.001282,0.001798,0.002086,0.002300,0.002549,0.003075,0.003418,0.003764,0.004159,0.004562,0.005076,0.005604,0.006224,0.006768,0.007319,0.008067,0.008499,0.009074,0.009781,0.010403,0.011199,0.011915,0.012547,0.013475,0.014145,0.014672,0.015609,0.016631,0.017043,0.017632,0.018787,0.019712,0.020607,0.021042,0.022777,0.023230,0.023790,0.024655,0.025454,0.027054,0.027281,0.029557,0.029191,0.030334,0.031324,0.031947,0.032727,0.034116,0.034445,0.035715,0.036658,0.038273,0.039285,0.039392,0.040539,0.040285,0.041387,0.048175,0.045736,0.047704,0.053865,0.049625,0.050154,0.050335,0.057884,0.055392,0.051359,0.063239,0.061313,0.074014,0.069872,0.068074,0.065992,0.066007,0.069838,0.095313,0.084009,0.099258,0.078743,0.068263,0.176917,0.084857,0.006515,0.513353,0.556054
-172,0,0.000000,0.000000,0.000001,0.000005,0.000088,0.001026,0.000176,0.000730,0.001228,0.001726,0.002003,0.002209,0.002450,0.002961,0.003292,0.003628,0.004012,0.004404,0.004903,0.005416,0.006020,0.006548,0.007086,0.007815,0.008237,0.008798,0.009489,0.010097,0.010874,0.011574,0.012192,0.013100,0.013756,0.014272,0.015190,0.016192,0.016596,0.017174,0.018307,0.019213,0.020094,0.020520,0.022225,0.022670,0.023221,0.024071,0.024857,0.026431,0.026654,0.028895,0.028534,0.029659,0.030635,0.031250,0.032017,0.033388,0.033711,0.034963,0.035893,0.037486,0.038485,0.038591,0.039723,0.039473,0.040562,0.047281,0.044858,0.046808,0.052888,0.048701,0.049220,0.049405,0.056889,0.054410,0.050424,0.062192,0.060273,0.072873,0.068764,0.066981,0.064905,0.064918,0.068719,0.094034,0.082795,0.098001,0.077615,0.067209,0.175457,0.083770,0.006321,0.513353,0.556054
-173,0,0.000000,0.000000,0.000001,0.000005,0.000083,0.000981,0.000166,0.000697,0.001177,0.001656,0.001923,0.002122,0.002355,0.002850,0.003172,0.003497,0.003870,0.004251,0.004736,0.005234,0.005822,0.006337,0.006860,0.007571,0.007983,0.008531,0.009206,0.009799,0.010558,0.011242,0.011847,0.012736,0.013377,0.013884,0.014783,0.015765,0.016161,0.016727,0.017839,0.018728,0.019593,0.020011,0.021686,0.022124,0.022665,0.023501,0.024274,0.025822,0.026041,0.028247,0.027891,0.028998,0.029961,0.030568,0.031323,0.032676,0.032991,0.034227,0.035143,0.036715,0.037701,0.037806,0.038923,0.038676,0.039753,0.046401,0.043996,0.045927,0.051927,0.047793,0.048303,0.048490,0.055909,0.053445,0.049504,0.061161,0.059251,0.071748,0.067673,0.065905,0.063834,0.063845,0.067616,0.092770,0.081597,0.096758,0.076501,0.066171,0.174008,0.082695,0.006133,0.513353,0.556054
-174,0,0.000000,0.000000,0.000001,0.000004,0.000078,0.000938,0.000157,0.000666,0.001127,0.001589,0.001847,0.002039,0.002264,0.002743,0.003055,0.003371,0.003733,0.004103,0.004575,0.005059,0.005630,0.006131,0.006642,0.007334,0.007737,0.008272,0.008931,0.009509,0.010251,0.010920,0.011511,0.012381,0.013009,0.013506,0.014386,0.015349,0.015737,0.016292,0.017382,0.018254,0.019104,0.019515,0.021159,0.021590,0.022122,0.022944,0.023704,0.025227,0.025442,0.027614,0.027263,0.028352,0.029301,0.029901,0.030643,0.031977,0.032287,0.033505,0.034408,0.035959,0.036932,0.037037,0.038138,0.037894,0.038959,0.045538,0.043149,0.045063,0.050983,0.046901,0.047402,0.047592,0.054946,0.052497,0.048601,0.060146,0.058245,0.070640,0.066597,0.064844,0.062779,0.062789,0.066530,0.091521,0.080414,0.095529,0.075402,0.065148,0.172567,0.081633,0.005951,0.513353,0.556054
-175,0,0.000000,0.000000,0.000000,0.000004,0.000074,0.000897,0.000148,0.000636,0.001080,0.001525,0.001773,0.001958,0.002177,0.002641,0.002943,0.003250,0.003601,0.003960,0.004419,0.004889,0.005445,0.005933,0.006430,0.007105,0.007499,0.008020,0.008663,0.009229,0.009954,0.010608,0.011185,0.012036,0.012651,0.013138,0.013999,0.014944,0.015324,0.015869,0.016937,0.017792,0.018628,0.019030,0.020645,0.021068,0.021591,0.022400,0.023147,0.024645,0.024857,0.026994,0.026648,0.027720,0.028655,0.029247,0.029977,0.031294,0.031596,0.032798,0.033688,0.035218,0.036178,0.036282,0.037368,0.037128,0.038180,0.044690,0.042319,0.044214,0.050055,0.046025,0.046517,0.046710,0.053998,0.051564,0.047714,0.059147,0.057254,0.069547,0.065537,0.063799,0.061741,0.061749,0.065460,0.090288,0.079247,0.094314,0.074317,0.064140,0.171137,0.080584,0.005773,0.513353,0.556054
-176,0,0.000000,0.000000,0.000000,0.000004,0.000069,0.000858,0.000140,0.000607,0.001035,0.001464,0.001703,0.001881,0.002092,0.002542,0.002835,0.003133,0.003474,0.003823,0.004268,0.004725,0.005266,0.005741,0.006225,0.006883,0.007267,0.007776,0.008404,0.008956,0.009664,0.010304,0.010869,0.011700,0.012302,0.012779,0.013623,0.014549,0.014921,0.015456,0.016503,0.017342,0.018163,0.018558,0.020143,0.020559,0.021073,0.021868,0.022603,0.024076,0.024284,0.026388,0.026047,0.027101,0.028023,0.028608,0.029325,0.030624,0.030921,0.032106,0.032982,0.034491,0.035439,0.035543,0.036613,0.036377,0.037417,0.043857,0.041503,0.043380,0.049144,0.045165,0.045648,0.045843,0.053065,0.050647,0.046841,0.058163,0.056280,0.068469,0.064493,0.062770,0.060719,0.060726,0.064406,0.089069,0.078096,0.093113,0.073247,0.063146,0.169715,0.079546,0.005602,0.513353,0.556054
-177,0,0.000000,0.000000,0.000000,0.000003,0.000065,0.000820,0.000132,0.000580,0.000991,0.001405,0.001635,0.001807,0.002012,0.002447,0.002731,0.003020,0.003351,0.003690,0.004122,0.004567,0.005092,0.005555,0.006027,0.006668,0.007043,0.007540,0.008153,0.008691,0.009384,0.010008,0.010560,0.011374,0.011963,0.012431,0.013257,0.014165,0.014529,0.015053,0.016080,0.016902,0.017709,0.018097,0.019653,0.020062,0.020567,0.021349,0.022072,0.023520,0.023724,0.025795,0.025459,0.026496,0.027405,0.027982,0.028688,0.029969,0.030259,0.031427,0.032291,0.033780,0.034715,0.034818,0.035873,0.035640,0.036668,0.043038,0.040703,0.042561,0.048248,0.044320,0.044794,0.044992,0.052148,0.049745,0.045984,0.057195,0.055321,0.067407,0.063465,0.061757,0.059712,0.059718,0.063368,0.087865,0.076960,0.091926,0.072191,0.062166,0.168303,0.078521,0.005435,0.513353,0.556054
-178,0,0.000000,0.000000,0.000000,0.000003,0.000061,0.000785,0.000125,0.000554,0.000950,0.001348,0.001570,0.001736,0.001934,0.002355,0.002631,0.002911,0.003233,0.003562,0.003982,0.004413,0.004925,0.005375,0.005835,0.006460,0.006826,0.007310,0.007909,0.008435,0.009111,0.009721,0.010261,0.011057,0.011634,0.012092,0.012901,0.013791,0.014147,0.014661,0.015668,0.016474,0.017267,0.017647,0.019175,0.019577,0.020073,0.020842,0.021552,0.022976,0.023177,0.025215,0.024884,0.025904,0.026799,0.027369,0.028063,0.029327,0.029611,0.030763,0.031614,0.033082,0.034005,0.034107,0.035148,0.034918,0.035933,0.042235,0.039917,0.041757,0.047367,0.043490,0.043955,0.044155,0.051246,0.048858,0.045142,0.056242,0.054378,0.066361,0.062451,0.060758,0.058721,0.058726,0.062346,0.086677,0.075839,0.090752,0.071149,0.061201,0.166901,0.077509,0.005273,0.513353,0.556054
-179,0,0.000000,0.000000,0.000000,0.000003,0.000058,0.000750,0.000118,0.000529,0.000910,0.001294,0.001507,0.001667,0.001859,0.002267,0.002534,0.002806,0.003119,0.003438,0.003846,0.004265,0.004763,0.005200,0.005649,0.006258,0.006615,0.007088,0.007672,0.008185,0.008846,0.009442,0.009970,0.010748,0.011313,0.011762,0.012554,0.013426,0.013775,0.014279,0.015266,0.016056,0.016836,0.017208,0.018708,0.019104,0.019591,0.020346,0.021045,0.022445,0.022643,0.024648,0.024321,0.025325,0.026207,0.026769,0.027452,0.028698,0.028976,0.030112,0.030950,0.032398,0.033309,0.033410,0.034436,0.034209,0.035213,0.041445,0.039146,0.040967,0.046502,0.042674,0.043131,0.043334,0.050359,0.047987,0.044315,0.055304,0.053449,0.065329,0.061453,0.059775,0.057746,0.057750,0.061339,0.085502,0.074733,0.089592,0.070121,0.060250,0.165508,0.076508,0.005116,0.513353,0.556054
-180,0,0.000000,0.000000,0.000000,0.000003,0.000054,0.000718,0.000112,0.000506,0.000872,0.001242,0.001447,0.001601,0.001787,0.002183,0.002441,0.002705,0.003008,0.003318,0.003715,0.004122,0.004606,0.005032,0.005469,0.006062,0.006411,0.006872,0.007443,0.007943,0.008588,0.009171,0.009687,0.010448,0.011001,0.011441,0.012216,0.013071,0.013413,0.013907,0.014875,0.015649,0.016415,0.016780,0.018253,0.018641,0.019120,0.019862,0.020549,0.021926,0.022120,0.024093,0.023771,0.024759,0.025628,0.026182,0.026854,0.028082,0.028355,0.029475,0.030300,0.031728,0.032626,0.032727,0.033738,0.033515,0.034506,0.040670,0.038389,0.040192,0.045652,0.041874,0.042323,0.042527,0.049486,0.047130,0.043502,0.054381,0.052536,0.064313,0.060470,0.058807,0.056786,0.056789,0.060347,0.084342,0.073642,0.088446,0.069106,0.059312,0.164124,0.075519,0.004964,0.513353,0.556054
-181,0,0.000000,0.000000,0.000000,0.000003,0.000051,0.000686,0.000105,0.000483,0.000835,0.001192,0.001390,0.001538,0.001718,0.002101,0.002351,0.002608,0.002902,0.003203,0.003588,0.003984,0.004454,0.004869,0.005294,0.005872,0.006213,0.006663,0.007220,0.007708,0.008339,0.008908,0.009412,0.010157,0.010697,0.011128,0.011887,0.012725,0.013060,0.013544,0.014493,0.015252,0.016004,0.016362,0.017808,0.018190,0.018660,0.019390,0.020065,0.021418,0.021609,0.023550,0.023234,0.024205,0.025061,0.025608,0.026268,0.027480,0.027746,0.028850,0.029664,0.031072,0.031958,0.032057,0.033055,0.032834,0.033813,0.039909,0.037646,0.039431,0.044817,0.041088,0.041528,0.041734,0.048627,0.046288,0.042703,0.053472,0.051638,0.063311,0.059502,0.057854,0.055841,0.055842,0.059370,0.083197,0.072566,0.087312,0.068106,0.058389,0.162749,0.074541,0.004816,0.513353,0.556054
-182,0,0.000000,0.000000,0.000000,0.000002,0.000048,0.000656,0.000100,0.000461,0.000800,0.001144,0.001334,0.001478,0.001651,0.002022,0.002265,0.002514,0.002800,0.003091,0.003465,0.003850,0.004307,0.004711,0.005126,0.005689,0.006021,0.006460,0.007004,0.007480,0.008096,0.008653,0.009145,0.009873,0.010402,0.010824,0.011567,0.012388,0.012716,0.013191,0.014121,0.014865,0.015604,0.015954,0.017374,0.017749,0.018211,0.018928,0.019592,0.020922,0.021110,0.023019,0.022708,0.023663,0.024506,0.025046,0.025695,0.026889,0.027151,0.028239,0.029040,0.030428,0.031302,0.031401,0.032384,0.032167,0.033134,0.039161,0.036917,0.038684,0.043996,0.040316,0.040748,0.040956,0.047783,0.045460,0.041919,0.052578,0.050754,0.062324,0.058548,0.056915,0.054911,0.054911,0.058408,0.082065,0.071504,0.086192,0.067118,0.057478,0.161384,0.073576,0.004672,0.513353,0.556054
-183,0,0.000000,0.000000,0.000000,0.000002,0.000045,0.000628,0.000094,0.000441,0.000767,0.001098,0.001281,0.001419,0.001587,0.001947,0.002182,0.002423,0.002701,0.002984,0.003347,0.003721,0.004166,0.004558,0.004962,0.005511,0.005835,0.006263,0.006794,0.007259,0.007860,0.008404,0.008886,0.009597,0.010115,0.010529,0.011256,0.012060,0.012381,0.012847,0.013758,0.014488,0.015213,0.015557,0.016950,0.017319,0.017773,0.018477,0.019130,0.020438,0.020622,0.022500,0.022193,0.023133,0.023963,0.024496,0.025134,0.026312,0.026567,0.027640,0.028429,0.029797,0.030659,0.030757,0.031727,0.031513,0.032468,0.038427,0.036202,0.037950,0.043190,0.039558,0.039982,0.040191,0.046952,0.044647,0.041148,0.051697,0.049884,0.061351,0.057608,0.055990,0.053995,0.053994,0.057461,0.080948,0.070456,0.085085,0.066144,0.056582,0.160028,0.072622,0.004533,0.513353,0.556054
-184,0,0.000000,0.000000,0.000000,0.000002,0.000043,0.000600,0.000089,0.000421,0.000735,0.001053,0.001230,0.001363,0.001526,0.001874,0.002101,0.002336,0.002605,0.002880,0.003233,0.003596,0.004028,0.004410,0.004804,0.005338,0.005655,0.006072,0.006590,0.007044,0.007631,0.008163,0.008633,0.009329,0.009836,0.010241,0.010952,0.011741,0.012055,0.012511,0.013404,0.014120,0.014832,0.015169,0.016537,0.016899,0.017345,0.018037,0.018678,0.019964,0.020145,0.021993,0.021690,0.022614,0.023432,0.023957,0.024585,0.025746,0.025996,0.027053,0.027830,0.029180,0.030030,0.030127,0.031082,0.030871,0.031815,0.037706,0.035500,0.037229,0.042398,0.038813,0.039230,0.039440,0.046136,0.043847,0.040391,0.050831,0.049028,0.060392,0.056683,0.055080,0.053094,0.053092,0.056528,0.079844,0.069423,0.083990,0.065184,0.055698,0.158681,0.071679,0.004398,0.513353,0.556054
-185,0,0.000000,0.000000,0.000000,0.000002,0.000040,0.000574,0.000084,0.000402,0.000704,0.001011,0.001181,0.001310,0.001467,0.001804,0.002024,0.002252,0.002513,0.002780,0.003123,0.003475,0.003896,0.004267,0.004650,0.005171,0.005480,0.005887,0.006393,0.006836,0.007409,0.007928,0.008388,0.009068,0.009564,0.009961,0.010657,0.011430,0.011737,0.012185,0.013060,0.013761,0.014461,0.014791,0.016133,0.016489,0.016927,0.017607,0.018237,0.019501,0.019679,0.021496,0.021198,0.022107,0.022913,0.023431,0.024047,0.025192,0.025437,0.026478,0.027244,0.028574,0.029412,0.029509,0.030450,0.030242,0.031174,0.036998,0.034811,0.036522,0.041619,0.038082,0.038491,0.038703,0.045333,0.043061,0.039647,0.049978,0.048187,0.059448,0.055771,0.054183,0.052207,0.052204,0.055609,0.078754,0.068404,0.082909,0.064236,0.054827,0.157344,0.070747,0.004267,0.513353,0.556054
-186,0,0.000000,0.000000,0.000000,0.000002,0.000038,0.000549,0.000079,0.000384,0.000674,0.000970,0.001134,0.001258,0.001410,0.001736,0.001950,0.002170,0.002424,0.002683,0.003016,0.003359,0.003767,0.004129,0.004502,0.005009,0.005311,0.005708,0.006201,0.006633,0.007193,0.007700,0.008150,0.008815,0.009300,0.009688,0.010370,0.011127,0.011428,0.011866,0.012724,0.013411,0.014098,0.014422,0.015739,0.016089,0.016519,0.017187,0.017807,0.019048,0.019223,0.021011,0.020718,0.021611,0.022404,0.022915,0.023522,0.024650,0.024890,0.025916,0.026670,0.027981,0.028808,0.028903,0.029831,0.029626,0.030546,0.036303,0.034135,0.035828,0.040855,0.037364,0.037766,0.037979,0.044543,0.042288,0.038916,0.049139,0.047359,0.058517,0.054874,0.053300,0.051334,0.051330,0.054705,0.077678,0.067399,0.081840,0.063301,0.053969,0.156015,0.069827,0.004140,0.513353,0.556054
-187,0,0.000000,0.000000,0.000000,0.000002,0.000036,0.000525,0.000075,0.000367,0.000646,0.000931,0.001089,0.001208,0.001355,0.001671,0.001878,0.002092,0.002338,0.002590,0.002913,0.003246,0.003643,0.003995,0.004358,0.004852,0.005146,0.005534,0.006015,0.006437,0.006984,0.007479,0.007918,0.008568,0.009043,0.009423,0.010090,0.010832,0.011127,0.011556,0.012397,0.013070,0.013745,0.014062,0.015355,0.015698,0.016121,0.016777,0.017386,0.018606,0.018778,0.020536,0.020247,0.021126,0.021907,0.022411,0.023007,0.024119,0.024354,0.025365,0.026107,0.027400,0.028215,0.028309,0.029224,0.029022,0.029931,0.035620,0.033472,0.035146,0.040104,0.036660,0.037054,0.037268,0.043766,0.041529,0.038198,0.048314,0.046545,0.057600,0.053990,0.052431,0.050475,0.050470,0.053814,0.076616,0.066407,0.080784,0.062379,0.053124,0.154696,0.068918,0.004016,0.513353,0.556054
-188,0,0.000000,0.000000,0.000000,0.000001,0.000034,0.000502,0.000071,0.000350,0.000619,0.000894,0.001045,0.001161,0.001303,0.001609,0.001809,0.002017,0.002256,0.002500,0.002814,0.003137,0.003523,0.003865,0.004219,0.004700,0.004987,0.005365,0.005835,0.006246,0.006780,0.007264,0.007693,0.008329,0.008793,0.009166,0.009818,0.010545,0.010833,0.011254,0.012078,0.012738,0.013400,0.013711,0.014980,0.015317,0.015732,0.016377,0.016975,0.018174,0.018343,0.020072,0.019788,0.020651,0.021421,0.021917,0.022503,0.023599,0.023829,0.024825,0.025556,0.026830,0.027634,0.027727,0.028629,0.028430,0.029327,0.034950,0.032821,0.034477,0.039366,0.035968,0.036354,0.036570,0.043002,0.040782,0.037493,0.047501,0.045744,0.056696,0.053119,0.051575,0.049629,0.049623,0.052937,0.075566,0.065429,0.079740,0.061469,0.052291,0.153386,0.068020,0.003897,0.513353,0.556054
-189,0,0.000000,0.000000,0.000000,0.000001,0.000032,0.000480,0.000067,0.000335,0.000593,0.000858,0.001004,0.001115,0.001252,0.001549,0.001743,0.001944,0.002176,0.002413,0.002717,0.003031,0.003407,0.003740,0.004085,0.004553,0.004833,0.005202,0.005660,0.006061,0.006582,0.007055,0.007474,0.008096,0.008550,0.008915,0.009553,0.010265,0.010547,0.010960,0.011767,0.012414,0.013064,0.013369,0.014614,0.014945,0.015352,0.015986,0.016573,0.017752,0.017917,0.019618,0.019338,0.020187,0.020945,0.021435,0.022010,0.023090,0.023315,0.024297,0.025017,0.026272,0.027064,0.027157,0.028045,0.027849,0.028735,0.034292,0.032182,0.033821,0.038641,0.035288,0.035668,0.035884,0.042251,0.040049,0.036800,0.046702,0.044956,0.055806,0.052262,0.050733,0.048797,0.048790,0.052074,0.074530,0.064464,0.078708,0.060571,0.051471,0.152085,0.067133,0.003781,0.513353,0.556054
-190,0,0.000000,0.000000,0.000000,0.000001,0.000030,0.000459,0.000063,0.000320,0.000568,0.000823,0.000964,0.001071,0.001204,0.001491,0.001679,0.001874,0.002099,0.002329,0.002625,0.002930,0.003295,0.003618,0.003954,0.004410,0.004684,0.005043,0.005490,0.005882,0.006391,0.006852,0.007262,0.007869,0.008313,0.008671,0.009296,0.009993,0.010269,0.010673,0.011464,0.012098,0.012736,0.013035,0.014256,0.014581,0.014982,0.015604,0.016181,0.017339,0.017502,0.019174,0.018899,0.019733,0.020479,0.020962,0.021528,0.022592,0.022813,0.023779,0.024488,0.025725,0.026506,0.026598,0.027473,0.027281,0.028155,0.033646,0.031555,0.033176,0.037929,0.034621,0.034994,0.035211,0.041513,0.039328,0.036120,0.045915,0.044181,0.054929,0.051418,0.049903,0.047978,0.047971,0.051224,0.073507,0.063513,0.077689,0.059686,0.050663,0.150793,0.066256,0.003668,0.513353,0.556054
-191,0,0.000000,0.000000,0.000000,0.000001,0.000028,0.000439,0.000059,0.000305,0.000545,0.000790,0.000925,0.001029,0.001157,0.001435,0.001617,0.001806,0.002025,0.002248,0.002535,0.002831,0.003186,0.003501,0.003828,0.004272,0.004539,0.004889,0.005325,0.005708,0.006204,0.006655,0.007055,0.007649,0.008083,0.008433,0.009045,0.009728,0.009998,0.010394,0.011169,0.011790,0.012416,0.012709,0.013908,0.014227,0.014620,0.015231,0.015798,0.016936,0.017096,0.018740,0.018469,0.019289,0.020024,0.020500,0.021056,0.022104,0.022320,0.023273,0.023971,0.025190,0.025960,0.026051,0.026913,0.026723,0.027586,0.033011,0.030941,0.032543,0.037229,0.033967,0.034332,0.034549,0.040787,0.038620,0.035452,0.045141,0.043419,0.054065,0.050586,0.049087,0.047172,0.047164,0.050387,0.072497,0.062574,0.076682,0.058813,0.049867,0.149511,0.065390,0.003558,0.513353,0.556054
-192,0,0.000000,0.000000,0.000000,0.000001,0.000026,0.000420,0.000056,0.000292,0.000522,0.000758,0.000888,0.000988,0.001113,0.001381,0.001557,0.001741,0.001953,0.002170,0.002448,0.002736,0.003081,0.003387,0.003706,0.004138,0.004398,0.004740,0.005166,0.005538,0.006023,0.006464,0.006855,0.007435,0.007860,0.008202,0.008801,0.009469,0.009734,0.010122,0.010881,0.011489,0.012105,0.012392,0.013567,0.013881,0.014267,0.014867,0.015424,0.016542,0.016699,0.018316,0.018049,0.018855,0.019578,0.020048,0.020594,0.021627,0.021838,0.022777,0.023464,0.024665,0.025424,0.025514,0.026364,0.026176,0.027028,0.032389,0.030337,0.031922,0.036542,0.033324,0.033683,0.033900,0.040073,0.037923,0.034796,0.044380,0.042669,0.053214,0.049768,0.048283,0.046379,0.046370,0.049562,0.071500,0.061649,0.075687,0.057953,0.049082,0.148237,0.064535,0.003452,0.513353,0.556054
-193,0,0.000000,0.000000,0.000000,0.000001,0.000025,0.000401,0.000053,0.000279,0.000500,0.000727,0.000853,0.000949,0.001069,0.001329,0.001500,0.001678,0.001884,0.002094,0.002365,0.002644,0.002979,0.003277,0.003587,0.004009,0.004262,0.004596,0.005010,0.005374,0.005848,0.006278,0.006660,0.007227,0.007642,0.007978,0.008563,0.009218,0.009477,0.009857,0.010601,0.011197,0.011801,0.012082,0.013235,0.013543,0.013922,0.014512,0.015059,0.016157,0.016311,0.017901,0.017638,0.018431,0.019143,0.019605,0.020142,0.021160,0.021367,0.022291,0.022967,0.024151,0.024899,0.024988,0.025825,0.025641,0.026481,0.031777,0.029746,0.031312,0.035867,0.032693,0.033045,0.033263,0.039371,0.037239,0.034151,0.043630,0.041932,0.052375,0.048962,0.047491,0.045599,0.045589,0.048751,0.070515,0.060737,0.074703,0.057103,0.048310,0.146972,0.063690,0.003349,0.513353,0.556054
